BTC/USDT:CXPLNX	3261.050500	2018-12-17 18:30:02
BTC/USDT:CXPLNX	3264.983900	2018-12-17 18:32:02
BTC/USDT:CXPLNX	3263.395700	2018-12-17 18:33:02
BTC/USDT:CXPLNX	3269.795000	2018-12-17 18:34:02
BTC/USDT:CXPLNX	3269.762800	2018-12-17 18:39:02
BTC/USDT:CXPLNX	3269.730600	2018-12-17 18:42:02
BTC/USDT:CXPLNX	3266.939200	2018-12-17 18:45:02
BTC/USDT:CXPLNX	3266.971300	2018-12-17 18:47:02
BTC/USDT:CXPLNX	3265.310300	2018-12-17 18:51:02
BTC/USDT:CXPLNX	3268.851700	2018-12-17 18:55:02
BTC/USDT:CXPLNX	3268.883900	2018-12-17 18:56:02
BTC/USDT:CXPLNX	3268.193000	2018-12-17 19:02:02
BTC/USDT:CXPLNX	3277.590000	2018-12-17 19:04:02
BTC/USDT:CXPLNX	3267.965400	2018-12-17 19:05:02
BTC/USDT:CXPLNX	3268.432600	2018-12-17 19:06:02
BTC/USDT:CXPLNX	3268.048100	2018-12-17 19:07:02
BTC/USDT:CXPLNX	3274.963000	2018-12-17 19:08:02
BTC/USDT:CXPLNX	3274.268800	2018-12-17 19:09:02
BTC/USDT:CXPLNX	3262.163900	2018-12-17 19:13:02
BTC/USDT:CXPLNX	3262.196100	2018-12-17 19:14:02
BTC/USDT:CXPLNX	3268.451700	2018-12-17 19:16:02
BTC/USDT:CXPLNX	3268.459700	2018-12-17 19:18:02
BTC/USDT:CXPLNX	3268.387400	2018-12-17 19:19:02
BTC/USDT:CXPLNX	3262.337400	2018-12-17 19:24:02
BTC/USDT:CXPLNX	3267.000000	2018-12-17 19:25:02
BTC/USDT:CXPLNX	3261.526100	2018-12-17 19:26:02
BTC/USDT:CXPLNX	3259.408300	2018-12-17 19:37:02
BTC/USDT:CXPLNX	3264.091300	2018-12-17 19:44:02
BTC/USDT:CXPLNX	3266.900700	2018-12-17 19:52:02
BTC/USDT:CXPLNX	3277.000000	2018-12-17 19:57:02
BTC/USDT:CXPLNX	3271.208900	2018-12-17 19:59:02
BTC/USDT:CXPLNX	3270.016000	2018-12-17 20:01:02
BTC/USDT:CXPLNX	3275.000000	2018-12-17 20:07:02
BTC/USDT:CXPLNX	3282.565300	2018-12-17 20:11:02
BTC/USDT:CXPLNX	3300.000000	2018-12-17 20:12:02
BTC/USDT:CXPLNX	3330.944700	2018-12-17 20:13:02
BTC/USDT:CXPLNX	3368.083100	2018-12-17 20:14:02
BTC/USDT:CXPLNX	3378.212800	2018-12-17 20:15:02
BTC/USDT:CXPLNX	3373.163100	2018-12-17 20:16:02
BTC/USDT:CXPLNX	3376.904200	2018-12-17 20:17:02
BTC/USDT:CXPLNX	3377.220300	2018-12-17 20:18:02
BTC/USDT:CXPLNX	3362.688600	2018-12-17 20:19:02
BTC/USDT:CXPLNX	3367.900000	2018-12-17 20:21:02
BTC/USDT:CXPLNX	3374.261400	2018-12-17 20:22:02
BTC/USDT:CXPLNX	3378.538500	2018-12-17 20:23:02
BTC/USDT:CXPLNX	3366.381100	2018-12-17 20:24:02
BTC/USDT:CXPLNX	3371.032000	2018-12-17 20:25:02
BTC/USDT:CXPLNX	3371.000000	2018-12-17 20:26:02
BTC/USDT:CXPLNX	3373.245800	2018-12-17 20:28:02
BTC/USDT:CXPLNX	3373.140100	2018-12-17 20:29:02
BTC/USDT:CXPLNX	3367.700200	2018-12-17 20:30:02
BTC/USDT:CXPLNX	3376.548300	2018-12-17 20:32:02
BTC/USDT:CXPLNX	3385.195000	2018-12-17 20:33:02
BTC/USDT:CXPLNX	3384.846700	2018-12-17 20:34:02
BTC/USDT:CXPLNX	3375.114400	2018-12-17 20:35:02
BTC/USDT:CXPLNX	3370.098300	2018-12-17 20:37:02
BTC/USDT:CXPLNX	3373.967800	2018-12-17 20:38:02
BTC/USDT:CXPLNX	3370.074200	2018-12-17 20:40:02
BTC/USDT:CXPLNX	3372.014600	2018-12-17 20:41:02
BTC/USDT:CXPLNX	3373.598900	2018-12-17 20:42:02
BTC/USDT:CXPLNX	3382.194800	2018-12-17 20:43:02
BTC/USDT:CXPLNX	3406.494800	2018-12-17 20:44:02
BTC/USDT:CXPLNX	3408.696700	2018-12-17 20:45:02
BTC/USDT:CXPLNX	3395.259500	2018-12-17 20:46:02
BTC/USDT:CXPLNX	3403.477900	2018-12-17 20:48:02
BTC/USDT:CXPLNX	3406.780300	2018-12-17 20:49:02
BTC/USDT:CXPLNX	3408.479500	2018-12-17 20:50:02
BTC/USDT:CXPLNX	3408.629100	2018-12-17 20:51:02
BTC/USDT:CXPLNX	3411.258700	2018-12-17 20:52:02
BTC/USDT:CXPLNX	3412.943700	2018-12-17 20:53:02
BTC/USDT:CXPLNX	3406.247700	2018-12-17 20:56:02
BTC/USDT:CXPLNX	3411.000000	2018-12-17 20:57:02
BTC/USDT:CXPLNX	3410.672800	2018-12-17 20:58:02
BTC/USDT:CXPLNX	3410.664700	2018-12-17 20:59:02
BTC/USDT:CXPLNX	3410.551900	2018-12-17 21:01:02
BTC/USDT:CXPLNX	3438.645700	2018-12-17 21:02:02
BTC/USDT:CXPLNX	3440.676400	2018-12-17 21:03:02
BTC/USDT:CXPLNX	3436.549300	2018-12-17 21:04:02
BTC/USDT:CXPLNX	3433.405500	2018-12-17 21:06:02
BTC/USDT:CXPLNX	3429.400000	2018-12-17 21:07:02
BTC/USDT:CXPLNX	3429.616100	2018-12-17 21:08:02
BTC/USDT:CXPLNX	3429.640200	2018-12-17 21:09:02
BTC/USDT:CXPLNX	3425.718400	2018-12-17 21:10:02
BTC/USDT:CXPLNX	3419.111100	2018-12-17 21:11:02
BTC/USDT:CXPLNX	3412.206100	2018-12-17 21:12:02
BTC/USDT:CXPLNX	3414.200000	2018-12-17 21:13:02
BTC/USDT:CXPLNX	3410.268600	2018-12-17 21:14:02
BTC/USDT:CXPLNX	3408.240800	2018-12-17 21:15:02
BTC/USDT:CXPLNX	3415.620000	2018-12-17 21:16:02
BTC/USDT:CXPLNX	3414.864700	2018-12-17 21:17:02
BTC/USDT:CXPLNX	3419.831900	2018-12-17 21:18:02
BTC/USDT:CXPLNX	3414.634800	2018-12-17 21:19:02
BTC/USDT:CXPLNX	3410.329400	2018-12-17 21:21:02
BTC/USDT:CXPLNX	3408.788300	2018-12-17 21:22:02
BTC/USDT:CXPLNX	3409.981600	2018-12-17 21:23:02
BTC/USDT:CXPLNX	3416.673500	2018-12-17 21:24:02
BTC/USDT:CXPLNX	3414.000000	2018-12-17 21:25:02
BTC/USDT:CXPLNX	3417.547500	2018-12-17 21:27:02
BTC/USDT:CXPLNX	3417.920700	2018-12-17 21:28:02
BTC/USDT:CXPLNX	3419.208000	2018-12-17 21:29:02
BTC/USDT:CXPLNX	3419.200000	2018-12-17 21:30:02
BTC/USDT:CXPLNX	3417.920000	2018-12-17 21:31:02
BTC/USDT:CXPLNX	3412.851200	2018-12-17 21:32:02
BTC/USDT:CXPLNX	3406.018400	2018-12-17 21:33:02
BTC/USDT:CXPLNX	3398.130300	2018-12-17 21:34:02
BTC/USDT:CXPLNX	3398.222300	2018-12-17 21:35:02
BTC/USDT:CXPLNX	3394.567800	2018-12-17 21:36:02
BTC/USDT:CXPLNX	3392.103900	2018-12-17 21:37:02
BTC/USDT:CXPLNX	3389.402200	2018-12-17 21:38:02
BTC/USDT:CXPLNX	3390.000000	2018-12-17 21:39:02
BTC/USDT:CXPLNX	3389.208500	2018-12-17 21:40:02
BTC/USDT:CXPLNX	3393.157600	2018-12-17 21:41:02
BTC/USDT:CXPLNX	3400.000000	2018-12-17 21:44:02
BTC/USDT:CXPLNX	3399.497100	2018-12-17 21:46:02
BTC/USDT:CXPLNX	3398.639900	2018-12-17 21:48:02
BTC/USDT:CXPLNX	3392.719600	2018-12-17 21:49:02
BTC/USDT:CXPLNX	3391.329600	2018-12-17 21:50:02
BTC/USDT:CXPLNX	3387.634100	2018-12-17 21:51:02
BTC/USDT:CXPLNX	3386.143100	2018-12-17 21:53:02
BTC/USDT:CXPLNX	3389.200000	2018-12-17 21:54:02
BTC/USDT:CXPLNX	3391.409300	2018-12-17 21:55:02
BTC/USDT:CXPLNX	3394.974000	2018-12-17 21:56:02
BTC/USDT:CXPLNX	3397.567600	2018-12-17 21:57:02
BTC/USDT:CXPLNX	3401.659900	2018-12-17 22:00:02
BTC/USDT:CXPLNX	3405.667200	2018-12-17 22:01:02
BTC/USDT:CXPLNX	3405.525600	2018-12-17 22:02:02
BTC/USDT:CXPLNX	3406.556400	2018-12-17 22:03:02
BTC/USDT:CXPLNX	3404.200000	2018-12-17 22:04:02
BTC/USDT:CXPLNX	3405.368400	2018-12-17 22:05:02
BTC/USDT:CXPLNX	3409.030200	2018-12-17 22:06:02
BTC/USDT:CXPLNX	3414.152600	2018-12-17 22:07:02
BTC/USDT:CXPLNX	3416.460000	2018-12-17 22:08:02
BTC/USDT:CXPLNX	3416.143900	2018-12-17 22:09:02
BTC/USDT:CXPLNX	3416.704300	2018-12-17 22:10:02
BTC/USDT:CXPLNX	3418.446500	2018-12-17 22:11:02
BTC/USDT:CXPLNX	3422.100000	2018-12-17 22:12:02
BTC/USDT:CXPLNX	3420.379500	2018-12-17 22:13:02
BTC/USDT:CXPLNX	3422.000000	2018-12-17 22:14:02
BTC/USDT:CXPLNX	3421.480000	2018-12-17 22:15:02
BTC/USDT:CXPLNX	3410.293100	2018-12-17 22:16:02
BTC/USDT:CXPLNX	3419.775800	2018-12-17 22:17:02
BTC/USDT:CXPLNX	3416.461900	2018-12-17 22:18:02
BTC/USDT:CXPLNX	3418.753100	2018-12-17 22:19:02
BTC/USDT:CXPLNX	3415.703600	2018-12-17 22:20:02
BTC/USDT:CXPLNX	3417.520200	2018-12-17 22:21:02
BTC/USDT:CXPLNX	3421.567400	2018-12-17 22:22:02
BTC/USDT:CXPLNX	3420.803200	2018-12-17 22:24:02
BTC/USDT:CXPLNX	3424.379000	2018-12-17 22:25:02
BTC/USDT:CXPLNX	3424.177700	2018-12-17 22:26:02
BTC/USDT:CXPLNX	3421.610500	2018-12-17 22:27:02
BTC/USDT:CXPLNX	3426.622500	2018-12-17 22:28:02
BTC/USDT:CXPLNX	3437.522600	2018-12-17 22:29:02
BTC/USDT:CXPLNX	3435.663800	2018-12-17 22:30:02
BTC/USDT:CXPLNX	3437.350000	2018-12-17 22:31:02
BTC/USDT:CXPLNX	3434.533900	2018-12-17 22:32:02
BTC/USDT:CXPLNX	3431.004100	2018-12-17 22:33:02
BTC/USDT:CXPLNX	3425.000000	2018-12-17 22:34:02
BTC/USDT:CXPLNX	3428.425000	2018-12-17 22:35:02
BTC/USDT:CXPLNX	3428.776400	2018-12-17 22:36:02
BTC/USDT:CXPLNX	3428.276300	2018-12-17 22:37:02
BTC/USDT:CXPLNX	3427.876300	2018-12-17 22:38:02
BTC/USDT:CXPLNX	3428.433000	2018-12-17 22:39:02
BTC/USDT:CXPLNX	3429.725700	2018-12-17 22:40:02
BTC/USDT:CXPLNX	3422.296700	2018-12-17 22:42:02
BTC/USDT:CXPLNX	3420.711400	2018-12-17 22:43:02
BTC/USDT:CXPLNX	3420.511400	2018-12-17 22:44:02
BTC/USDT:CXPLNX	3417.294100	2018-12-17 22:45:02
BTC/USDT:CXPLNX	3416.694100	2018-12-17 22:46:02
BTC/USDT:CXPLNX	3408.300800	2018-12-17 22:47:02
BTC/USDT:CXPLNX	3405.970800	2018-12-17 22:48:02
BTC/USDT:CXPLNX	3403.785500	2018-12-17 22:49:02
BTC/USDT:CXPLNX	3407.859600	2018-12-17 22:50:02
BTC/USDT:CXPLNX	3407.331800	2018-12-17 22:51:02
BTC/USDT:CXPLNX	3408.575700	2018-12-17 22:52:02
BTC/USDT:CXPLNX	3410.000000	2018-12-17 22:53:02
BTC/USDT:CXPLNX	3411.399200	2018-12-17 22:54:02
BTC/USDT:CXPLNX	3409.349300	2018-12-17 22:57:02
BTC/USDT:CXPLNX	3413.000000	2018-12-17 22:58:02
BTC/USDT:CXPLNX	3413.993600	2018-12-17 22:59:02
BTC/USDT:CXPLNX	3409.994100	2018-12-17 23:01:02
BTC/USDT:CXPLNX	3413.387900	2018-12-17 23:02:02
BTC/USDT:CXPLNX	3413.819600	2018-12-17 23:04:02
BTC/USDT:CXPLNX	3413.465600	2018-12-17 23:05:02
BTC/USDT:CXPLNX	3402.201600	2018-12-17 23:06:02
BTC/USDT:CXPLNX	3411.694300	2018-12-17 23:07:02
BTC/USDT:CXPLNX	3408.859600	2018-12-17 23:08:02
BTC/USDT:CXPLNX	3411.710400	2018-12-17 23:09:02
BTC/USDT:CXPLNX	3411.638000	2018-12-17 23:11:02
BTC/USDT:CXPLNX	3411.597800	2018-12-17 23:12:02
BTC/USDT:CXPLNX	3411.642300	2018-12-17 23:13:02
BTC/USDT:CXPLNX	3408.234100	2018-12-17 23:15:02
BTC/USDT:CXPLNX	3412.941100	2018-12-17 23:19:02
BTC/USDT:CXPLNX	3412.441100	2018-12-17 23:20:02
BTC/USDT:CXPLNX	3409.612900	2018-12-17 23:21:02
BTC/USDT:CXPLNX	3409.178700	2018-12-17 23:26:02
BTC/USDT:CXPLNX	3401.629000	2018-12-17 23:29:02
BTC/USDT:CXPLNX	3401.612900	2018-12-17 23:30:02
BTC/USDT:CXPLNX	3404.951600	2018-12-17 23:32:02
BTC/USDT:CXPLNX	3400.137900	2018-12-17 23:34:02
BTC/USDT:CXPLNX	3405.000000	2018-12-17 23:35:02
BTC/USDT:CXPLNX	3405.750000	2018-12-17 23:37:02
BTC/USDT:CXPLNX	3405.160300	2018-12-17 23:38:02
BTC/USDT:CXPLNX	3409.000000	2018-12-17 23:43:02
BTC/USDT:CXPLNX	3409.298800	2018-12-17 23:48:02
BTC/USDT:CXPLNX	3412.856500	2018-12-17 23:49:02
BTC/USDT:CXPLNX	3414.504300	2018-12-17 23:51:02
BTC/USDT:CXPLNX	3412.878400	2018-12-17 23:52:02
BTC/USDT:CXPLNX	3413.571800	2018-12-17 23:53:02
BTC/USDT:CXPLNX	3411.967500	2018-12-17 23:54:02
BTC/USDT:CXPLNX	3421.438200	2018-12-17 23:55:02
BTC/USDT:CXPLNX	3422.764800	2018-12-17 23:56:02
BTC/USDT:CXPLNX	3418.262900	2018-12-17 23:57:02
BTC/USDT:CXPLNX	3419.992000	2018-12-17 23:59:02
BTC/USDT:CXPLNX	3419.000000	2018-12-18 00:00:02
BTC/USDT:CXPLNX	3424.395800	2018-12-18 00:01:02
BTC/USDT:CXPLNX	3430.000000	2018-12-18 00:02:02
BTC/USDT:CXPLNX	3431.639900	2018-12-18 00:03:02
BTC/USDT:CXPLNX	3421.590500	2018-12-18 00:04:02
BTC/USDT:CXPLNX	3421.126200	2018-12-18 00:05:02
BTC/USDT:CXPLNX	3427.761300	2018-12-18 00:06:02
BTC/USDT:CXPLNX	3428.984200	2018-12-18 00:07:02
BTC/USDT:CXPLNX	3426.340500	2018-12-18 00:09:02
BTC/USDT:CXPLNX	3421.048500	2018-12-18 00:13:02
BTC/USDT:CXPLNX	3428.364200	2018-12-18 00:14:02
BTC/USDT:CXPLNX	3428.064200	2018-12-18 00:15:02
BTC/USDT:CXPLNX	3426.342500	2018-12-18 00:16:02
BTC/USDT:CXPLNX	3426.550500	2018-12-18 00:17:02
BTC/USDT:CXPLNX	3430.168900	2018-12-18 00:18:02
BTC/USDT:CXPLNX	3433.000000	2018-12-18 00:19:02
BTC/USDT:CXPLNX	3437.241700	2018-12-18 00:20:02
BTC/USDT:CXPLNX	3433.647700	2018-12-18 00:22:02
BTC/USDT:CXPLNX	3436.900000	2018-12-18 00:24:02
BTC/USDT:CXPLNX	3453.670000	2018-12-18 00:27:02
BTC/USDT:CXPLNX	3450.468300	2018-12-18 00:28:02
BTC/USDT:CXPLNX	3443.440000	2018-12-18 00:29:02
BTC/USDT:CXPLNX	3447.992000	2018-12-18 00:30:02
BTC/USDT:CXPLNX	3435.000000	2018-12-18 00:31:02
BTC/USDT:CXPLNX	3447.000000	2018-12-18 00:32:02
BTC/USDT:CXPLNX	3448.000000	2018-12-18 00:33:02
BTC/USDT:CXPLNX	3447.900000	2018-12-18 00:34:02
BTC/USDT:CXPLNX	3443.929800	2018-12-18 00:35:02
BTC/USDT:CXPLNX	3444.029900	2018-12-18 00:36:02
BTC/USDT:CXPLNX	3438.909800	2018-12-18 00:37:02
BTC/USDT:CXPLNX	3440.000000	2018-12-18 00:38:02
BTC/USDT:CXPLNX	3433.542900	2018-12-18 00:39:02
BTC/USDT:CXPLNX	3433.135400	2018-12-18 00:40:02
BTC/USDT:CXPLNX	3435.835600	2018-12-18 00:41:02
BTC/USDT:CXPLNX	3441.109600	2018-12-18 00:43:02
BTC/USDT:CXPLNX	3440.983900	2018-12-18 00:44:02
BTC/USDT:CXPLNX	3436.233000	2018-12-18 00:45:02
BTC/USDT:CXPLNX	3437.239700	2018-12-18 00:46:02
BTC/USDT:CXPLNX	3439.651700	2018-12-18 00:47:02
BTC/USDT:CXPLNX	3433.781700	2018-12-18 00:48:02
BTC/USDT:CXPLNX	3435.358300	2018-12-18 00:49:02
BTC/USDT:CXPLNX	3433.060200	2018-12-18 00:53:02
BTC/USDT:CXPLNX	3435.770100	2018-12-18 00:54:02
BTC/USDT:CXPLNX	3432.345800	2018-12-18 00:55:02
BTC/USDT:CXPLNX	3432.737800	2018-12-18 00:56:02
BTC/USDT:CXPLNX	3440.500000	2018-12-18 00:57:02
BTC/USDT:CXPLNX	3441.557900	2018-12-18 00:58:02
BTC/USDT:CXPLNX	3445.581000	2018-12-18 01:00:02
BTC/USDT:CXPLNX	3445.481000	2018-12-18 01:01:02
BTC/USDT:CXPLNX	3453.628000	2018-12-18 01:02:02
BTC/USDT:CXPLNX	3445.745200	2018-12-18 01:03:02
BTC/USDT:CXPLNX	3449.077500	2018-12-18 01:04:02
BTC/USDT:CXPLNX	3450.628400	2018-12-18 01:05:02
BTC/USDT:CXPLNX	3449.400000	2018-12-18 01:06:02
BTC/USDT:CXPLNX	3450.015100	2018-12-18 01:07:02
BTC/USDT:CXPLNX	3451.647600	2018-12-18 01:08:02
BTC/USDT:CXPLNX	3456.000000	2018-12-18 01:09:02
BTC/USDT:CXPLNX	3459.891600	2018-12-18 01:10:02
BTC/USDT:CXPLNX	3462.088900	2018-12-18 01:11:02
BTC/USDT:CXPLNX	3463.186800	2018-12-18 01:12:02
BTC/USDT:CXPLNX	3460.148500	2018-12-18 01:13:02
BTC/USDT:CXPLNX	3459.244700	2018-12-18 01:14:02
BTC/USDT:CXPLNX	3455.370000	2018-12-18 01:15:02
BTC/USDT:CXPLNX	3449.251200	2018-12-18 01:16:02
BTC/USDT:CXPLNX	3449.351700	2018-12-18 01:18:02
BTC/USDT:CXPLNX	3449.151700	2018-12-18 01:19:02
BTC/USDT:CXPLNX	3445.442000	2018-12-18 01:20:02
BTC/USDT:CXPLNX	3441.885700	2018-12-18 01:21:02
BTC/USDT:CXPLNX	3441.861600	2018-12-18 01:22:02
BTC/USDT:CXPLNX	3441.853500	2018-12-18 01:23:02
BTC/USDT:CXPLNX	3443.500000	2018-12-18 01:24:02
BTC/USDT:CXPLNX	3438.992100	2018-12-18 01:25:02
BTC/USDT:CXPLNX	3441.643700	2018-12-18 01:27:02
BTC/USDT:CXPLNX	3437.304300	2018-12-18 01:28:02
BTC/USDT:CXPLNX	3441.667800	2018-12-18 01:29:02
BTC/USDT:CXPLNX	3445.547100	2018-12-18 01:30:02
BTC/USDT:CXPLNX	3450.475900	2018-12-18 01:31:02
BTC/USDT:CXPLNX	3445.325300	2018-12-18 01:33:02
BTC/USDT:CXPLNX	3444.983900	2018-12-18 01:34:02
BTC/USDT:CXPLNX	3441.907600	2018-12-18 01:35:02
BTC/USDT:CXPLNX	3447.292000	2018-12-18 01:36:02
BTC/USDT:CXPLNX	3442.032300	2018-12-18 01:38:02
BTC/USDT:CXPLNX	3437.042900	2018-12-18 01:39:02
BTC/USDT:CXPLNX	3441.652000	2018-12-18 01:40:02
BTC/USDT:CXPLNX	3441.651900	2018-12-18 01:41:02
BTC/USDT:CXPLNX	3441.668200	2018-12-18 01:42:02
BTC/USDT:CXPLNX	3442.482700	2018-12-18 01:43:02
BTC/USDT:CXPLNX	3445.920600	2018-12-18 01:44:02
BTC/USDT:CXPLNX	3447.603500	2018-12-18 01:45:02
BTC/USDT:CXPLNX	3448.743800	2018-12-18 01:46:02
BTC/USDT:CXPLNX	3450.600000	2018-12-18 01:47:02
BTC/USDT:CXPLNX	3446.449600	2018-12-18 01:48:02
BTC/USDT:CXPLNX	3449.931500	2018-12-18 01:49:02
BTC/USDT:CXPLNX	3447.840000	2018-12-18 01:51:02
BTC/USDT:CXPLNX	3451.258300	2018-12-18 01:52:02
BTC/USDT:CXPLNX	3456.200000	2018-12-18 01:53:02
BTC/USDT:CXPLNX	3460.043600	2018-12-18 01:55:02
BTC/USDT:CXPLNX	3452.968000	2018-12-18 01:56:02
BTC/USDT:CXPLNX	3446.826000	2018-12-18 02:00:02
BTC/USDT:CXPLNX	3449.382800	2018-12-18 02:01:02
BTC/USDT:CXPLNX	3448.492000	2018-12-18 02:02:02
BTC/USDT:CXPLNX	3450.241200	2018-12-18 02:03:02
BTC/USDT:CXPLNX	3447.224200	2018-12-18 02:04:02
BTC/USDT:CXPLNX	3448.861100	2018-12-18 02:05:02
BTC/USDT:CXPLNX	3448.285300	2018-12-18 02:06:02
BTC/USDT:CXPLNX	3448.293400	2018-12-18 02:07:02
BTC/USDT:CXPLNX	3451.313100	2018-12-18 02:08:02
BTC/USDT:CXPLNX	3458.342800	2018-12-18 02:09:02
BTC/USDT:CXPLNX	3458.050900	2018-12-18 02:10:02
BTC/USDT:CXPLNX	3460.000000	2018-12-18 02:11:02
BTC/USDT:CXPLNX	3477.109400	2018-12-18 02:12:02
BTC/USDT:CXPLNX	3474.181300	2018-12-18 02:13:02
BTC/USDT:CXPLNX	3479.750600	2018-12-18 02:14:02
BTC/USDT:CXPLNX	3479.450600	2018-12-18 02:15:02
BTC/USDT:CXPLNX	3480.759600	2018-12-18 02:16:02
BTC/USDT:CXPLNX	3480.559600	2018-12-18 02:17:02
BTC/USDT:CXPLNX	3475.000000	2018-12-18 02:18:02
BTC/USDT:CXPLNX	3483.488000	2018-12-18 02:19:02
BTC/USDT:CXPLNX	3478.483000	2018-12-18 02:20:02
BTC/USDT:CXPLNX	3481.250900	2018-12-18 02:21:02
BTC/USDT:CXPLNX	3481.478000	2018-12-18 02:22:02
BTC/USDT:CXPLNX	3482.273700	2018-12-18 02:23:02
BTC/USDT:CXPLNX	3483.902000	2018-12-18 02:24:02
BTC/USDT:CXPLNX	3480.421500	2018-12-18 02:26:02
BTC/USDT:CXPLNX	3474.842900	2018-12-18 02:27:02
BTC/USDT:CXPLNX	3468.889300	2018-12-18 02:28:02
BTC/USDT:CXPLNX	3466.306100	2018-12-18 02:29:02
BTC/USDT:CXPLNX	3465.910300	2018-12-18 02:30:02
BTC/USDT:CXPLNX	3466.239800	2018-12-18 02:31:02
BTC/USDT:CXPLNX	3470.000000	2018-12-18 02:32:02
BTC/USDT:CXPLNX	3468.739300	2018-12-18 02:35:02
BTC/USDT:CXPLNX	3470.286300	2018-12-18 02:36:02
BTC/USDT:CXPLNX	3472.177800	2018-12-18 02:37:02
