66781	AVT/ETH:CXETHF	0.001800	2018-12-17 23:28:02
135687	AVT/ETH:CXETHF	0.001650	2018-12-18 04:50:02
148527	AVT/ETH:CXETHF	0.001654	2018-12-18 05:50:02
14	BAT/ETH:CXBITF	0.001488	2018-12-17 18:16:02
25480	BAT/ETH:CXBITF	0.001476	2018-12-17 20:15:02
30616	BAT/ETH:CXBITF	0.001498	2018-12-17 20:39:02
30830	BAT/ETH:CXBITF	0.001500	2018-12-17 20:40:02
31044	BAT/ETH:CXBITF	0.001503	2018-12-17 20:41:02
37250	BAT/ETH:CXBITF	0.001493	2018-12-17 21:10:02
49448	BAT/ETH:CXBITF	0.001481	2018-12-17 22:07:02
66996	BAT/ETH:CXBITF	0.001472	2018-12-17 23:29:02
101877	BAT/ETH:CXBITF	0.001463	2018-12-18 02:12:02
109794	BAT/ETH:CXBITF	0.001458	2018-12-18 02:49:02
110008	BAT/ETH:CXBITF	0.001451	2018-12-18 02:50:02
128412	BAT/ETH:CXBITF	0.001459	2018-12-18 04:16:02
129910	BAT/ETH:CXBITF	0.001471	2018-12-18 04:23:02
146816	BAT/ETH:CXBITF	0.001462	2018-12-18 05:42:02
165220	BAT/ETH:CXBITF	0.001450	2018-12-18 07:08:02
170784	BAT/ETH:CXBITF	0.001449	2018-12-18 07:34:02
180200	BAT/ETH:CXBITF	0.001461	2018-12-18 08:18:02
192612	BAT/ETH:CXBITF	0.001452	2018-12-18 09:16:02
15	BAT/ETH:CXETHF	0.001488	2018-12-17 18:16:02
25481	BAT/ETH:CXETHF	0.001476	2018-12-17 20:15:02
30617	BAT/ETH:CXETHF	0.001498	2018-12-17 20:39:02
30831	BAT/ETH:CXETHF	0.001500	2018-12-17 20:40:02
31045	BAT/ETH:CXETHF	0.001503	2018-12-17 20:41:02
37251	BAT/ETH:CXETHF	0.001493	2018-12-17 21:10:02
49449	BAT/ETH:CXETHF	0.001481	2018-12-17 22:07:02
66997	BAT/ETH:CXETHF	0.001472	2018-12-17 23:29:02
101878	BAT/ETH:CXETHF	0.001463	2018-12-18 02:12:02
109795	BAT/ETH:CXETHF	0.001458	2018-12-18 02:49:02
110009	BAT/ETH:CXETHF	0.001451	2018-12-18 02:50:02
128413	BAT/ETH:CXETHF	0.001459	2018-12-18 04:16:02
129911	BAT/ETH:CXETHF	0.001471	2018-12-18 04:23:02
146817	BAT/ETH:CXETHF	0.001462	2018-12-18 05:42:02
165221	BAT/ETH:CXETHF	0.001450	2018-12-18 07:08:02
170785	BAT/ETH:CXETHF	0.001449	2018-12-18 07:34:02
180201	BAT/ETH:CXETHF	0.001461	2018-12-18 08:18:02
192613	BAT/ETH:CXETHF	0.001452	2018-12-18 09:16:02
16	BAT/ETH:CXPLNX	0.001514	2018-12-17 18:16:02
3654	BAT/ETH:CXPLNX	0.001490	2018-12-17 18:33:02
25054	BAT/ETH:CXPLNX	0.001485	2018-12-17 20:13:02
25482	BAT/ETH:CXPLNX	0.001476	2018-12-17 20:15:02
27194	BAT/ETH:CXPLNX	0.001506	2018-12-17 20:23:02
34042	BAT/ETH:CXPLNX	0.001505	2018-12-17 20:55:02
43672	BAT/ETH:CXPLNX	0.001477	2018-12-17 21:40:02
57796	BAT/ETH:CXPLNX	0.001474	2018-12-17 22:46:02
58224	BAT/ETH:CXPLNX	0.001470	2018-12-17 22:48:02
74702	BAT/ETH:CXPLNX	0.001463	2018-12-18 00:05:02
80694	BAT/ETH:CXPLNX	0.001461	2018-12-18 00:33:02
85188	BAT/ETH:CXPLNX	0.001483	2018-12-18 00:54:02
101879	BAT/ETH:CXPLNX	0.001464	2018-12-18 02:12:02
109796	BAT/ETH:CXPLNX	0.001452	2018-12-18 02:49:02
112578	BAT/ETH:CXPLNX	0.001438	2018-12-18 03:02:02
142538	BAT/ETH:CXPLNX	0.001486	2018-12-18 05:22:02
142752	BAT/ETH:CXPLNX	0.001482	2018-12-18 05:23:02
147246	BAT/ETH:CXPLNX	0.001473	2018-12-18 05:44:02
147460	BAT/ETH:CXPLNX	0.001472	2018-12-18 05:45:02
165222	BAT/ETH:CXPLNX	0.001454	2018-12-18 07:08:02
166934	BAT/ETH:CXPLNX	0.001453	2018-12-18 07:16:02
191758	BAT/ETH:CXPLNX	0.001448	2018-12-18 09:12:02
194968	BAT/ETH:CXPLNX	0.001431	2018-12-18 09:27:02
18	BBN/ETH:CXBITF	0.000002	2018-12-17 18:16:02
19	BBN/ETH:CXETHF	0.000002	2018-12-17 18:16:02
20	BFT/ETH:CXBITF	0.000228	2018-12-17 18:16:02
21	BFT/ETH:CXETHF	0.000228	2018-12-17 18:16:02
22	BNT/ETH:CXBITF	0.005494	2018-12-17 18:16:02
23	BNT/ETH:CXETHF	0.005494	2018-12-17 18:16:02
24	BNT/ETH:CXPLNX	0.005680	2018-12-17 18:16:02
6872	BNT/ETH:CXPLNX	0.005447	2018-12-17 18:48:02
16930	BNT/ETH:CXPLNX	0.005383	2018-12-17 19:35:02
23350	BNT/ETH:CXPLNX	0.005502	2018-12-17 20:05:02
25490	BNT/ETH:CXPLNX	0.005442	2018-12-17 20:15:02
59730	BNT/ETH:CXPLNX	0.005544	2018-12-17 22:55:02
103599	BNT/ETH:CXPLNX	0.005388	2018-12-18 02:20:02
122216	BNT/ETH:CXPLNX	0.005499	2018-12-18 03:47:02
135484	BNT/ETH:CXPLNX	0.005455	2018-12-18 04:49:02
136126	BNT/ETH:CXPLNX	0.005452	2018-12-18 04:52:02
181494	BNT/ETH:CXPLNX	0.005444	2018-12-18 08:24:02
26	BOX/ETH:CXBITF	0.000011	2018-12-17 18:16:02
27	BOX/ETH:CXETHF	0.000011	2018-12-17 18:16:02
29	CND/ETH:CXBITF	0.000124	2018-12-17 18:16:02
30	CND/ETH:CXETHF	0.000124	2018-12-17 18:16:02
31	CNN/ETH:CXBITF	0.000001	2018-12-17 18:16:02
3455	CNN/ETH:CXBITF	0.000002	2018-12-17 18:32:02
32	CNN/ETH:CXETHF	0.000001	2018-12-17 18:16:02
3456	CNN/ETH:CXETHF	0.000002	2018-12-17 18:32:02
33	CTX/ETH:CXBITF	0.001129	2018-12-17 18:16:02
20149	CTX/ETH:CXBITF	0.001198	2018-12-17 19:50:02
26355	CTX/ETH:CXBITF	0.000700	2018-12-17 20:19:02
34	CTX/ETH:CXETHF	0.001129	2018-12-17 18:16:02
20150	CTX/ETH:CXETHF	0.001198	2018-12-17 19:50:02
26356	CTX/ETH:CXETHF	0.000700	2018-12-17 20:19:02
35	CVC/ETH:CXPLNX	0.000567	2018-12-17 18:16:02
12875	CVC/ETH:CXPLNX	0.000561	2018-12-17 19:16:02
25073	CVC/ETH:CXPLNX	0.000560	2018-12-17 20:13:02
25501	CVC/ETH:CXPLNX	0.000554	2018-12-17 20:15:02
27213	CVC/ETH:CXPLNX	0.000556	2018-12-17 20:23:02
79857	CVC/ETH:CXPLNX	0.000553	2018-12-18 00:29:02
89059	CVC/ETH:CXPLNX	0.000552	2018-12-18 01:12:02
109387	CVC/ETH:CXPLNX	0.000550	2018-12-18 02:47:02
110671	CVC/ETH:CXPLNX	0.000549	2018-12-18 02:53:02
112383	CVC/ETH:CXPLNX	0.000548	2018-12-18 03:01:02
112597	CVC/ETH:CXPLNX	0.000547	2018-12-18 03:02:02
122227	CVC/ETH:CXPLNX	0.000557	2018-12-18 03:47:02
36	DAD/ETH:CXBITF	0.000369	2018-12-17 18:16:02
1320	DAD/ETH:CXBITF	0.000368	2018-12-17 18:22:02
32778	DAD/ETH:CXBITF	0.000370	2018-12-17 20:49:02
33206	DAD/ETH:CXBITF	0.000372	2018-12-17 20:51:02
33420	DAD/ETH:CXBITF	0.000373	2018-12-17 20:52:02
33634	DAD/ETH:CXBITF	0.000374	2018-12-17 20:53:02
37914	DAD/ETH:CXBITF	0.000375	2018-12-17 21:13:02
39626	DAD/ETH:CXBITF	0.000376	2018-12-17 21:21:02
39840	DAD/ETH:CXBITF	0.000377	2018-12-17 21:22:02
40268	DAD/ETH:CXBITF	0.000380	2018-12-17 21:24:02
42622	DAD/ETH:CXBITF	0.000378	2018-12-17 21:35:02
45190	DAD/ETH:CXBITF	0.000379	2018-12-17 21:47:02
54392	DAD/ETH:CXBITF	0.000383	2018-12-17 22:30:02
54820	DAD/ETH:CXBITF	0.000385	2018-12-17 22:32:02
55034	DAD/ETH:CXBITF	0.000386	2018-12-17 22:33:02
55248	DAD/ETH:CXBITF	0.000388	2018-12-17 22:34:02
55462	DAD/ETH:CXBITF	0.000387	2018-12-17 22:35:02
63166	DAD/ETH:CXBITF	0.000389	2018-12-17 23:11:02
79430	DAD/ETH:CXBITF	0.000384	2018-12-18 00:27:02
81998	DAD/ETH:CXBITF	0.000390	2018-12-18 00:39:02
106821	DAD/ETH:CXBITF	0.000392	2018-12-18 02:35:02
107035	DAD/ETH:CXBITF	0.000393	2018-12-18 02:36:02
110672	DAD/ETH:CXBITF	0.000391	2018-12-18 02:53:02
185358	DAD/ETH:CXBITF	0.000394	2018-12-18 08:42:02
185572	DAD/ETH:CXBITF	0.000395	2018-12-18 08:43:02
186000	DAD/ETH:CXBITF	0.000396	2018-12-18 08:45:02
186214	DAD/ETH:CXBITF	0.000397	2018-12-18 08:46:02
194132	DAD/ETH:CXBITF	0.000399	2018-12-18 09:23:02
37	DAD/ETH:CXETHF	0.000369	2018-12-17 18:16:02
1321	DAD/ETH:CXETHF	0.000368	2018-12-17 18:22:02
32779	DAD/ETH:CXETHF	0.000370	2018-12-17 20:49:02
33207	DAD/ETH:CXETHF	0.000372	2018-12-17 20:51:02
33421	DAD/ETH:CXETHF	0.000373	2018-12-17 20:52:02
33635	DAD/ETH:CXETHF	0.000374	2018-12-17 20:53:02
37915	DAD/ETH:CXETHF	0.000375	2018-12-17 21:13:02
39627	DAD/ETH:CXETHF	0.000376	2018-12-17 21:21:02
39841	DAD/ETH:CXETHF	0.000377	2018-12-17 21:22:02
40269	DAD/ETH:CXETHF	0.000380	2018-12-17 21:24:02
42623	DAD/ETH:CXETHF	0.000378	2018-12-17 21:35:02
45191	DAD/ETH:CXETHF	0.000379	2018-12-17 21:47:02
54393	DAD/ETH:CXETHF	0.000383	2018-12-17 22:30:02
54821	DAD/ETH:CXETHF	0.000385	2018-12-17 22:32:02
55035	DAD/ETH:CXETHF	0.000386	2018-12-17 22:33:02
55249	DAD/ETH:CXETHF	0.000388	2018-12-17 22:34:02
55463	DAD/ETH:CXETHF	0.000387	2018-12-17 22:35:02
63167	DAD/ETH:CXETHF	0.000389	2018-12-17 23:11:02
79431	DAD/ETH:CXETHF	0.000384	2018-12-18 00:27:02
81999	DAD/ETH:CXETHF	0.000390	2018-12-18 00:39:02
106822	DAD/ETH:CXETHF	0.000392	2018-12-18 02:35:02
107036	DAD/ETH:CXETHF	0.000393	2018-12-18 02:36:02
110673	DAD/ETH:CXETHF	0.000391	2018-12-18 02:53:02
185359	DAD/ETH:CXETHF	0.000394	2018-12-18 08:42:02
185573	DAD/ETH:CXETHF	0.000395	2018-12-18 08:43:02
186001	DAD/ETH:CXETHF	0.000396	2018-12-18 08:45:02
186215	DAD/ETH:CXETHF	0.000397	2018-12-18 08:46:02
194133	DAD/ETH:CXETHF	0.000399	2018-12-18 09:23:02
38	DAI/ETH:CXBITF	0.011657	2018-12-17 18:16:02
25290	DAI/ETH:CXBITF	0.011477	2018-12-17 20:14:02
28286	DAI/ETH:CXBITF	0.011182	2018-12-17 20:28:02
28928	DAI/ETH:CXBITF	0.011168	2018-12-17 20:31:02
29356	DAI/ETH:CXBITF	0.011126	2018-12-17 20:33:02
30212	DAI/ETH:CXBITF	0.011159	2018-12-17 20:37:02
30640	DAI/ETH:CXBITF	0.011384	2018-12-17 20:39:02
30854	DAI/ETH:CXBITF	0.011380	2018-12-17 20:40:02
31068	DAI/ETH:CXBITF	0.011344	2018-12-17 20:41:02
31282	DAI/ETH:CXBITF	0.011349	2018-12-17 20:42:02
31496	DAI/ETH:CXBITF	0.011320	2018-12-17 20:43:02
35776	DAI/ETH:CXBITF	0.011111	2018-12-17 21:03:02
70872	DAI/ETH:CXBITF	0.011518	2018-12-17 23:47:02
82214	DAI/ETH:CXBITF	0.010967	2018-12-18 00:40:02
82428	DAI/ETH:CXBITF	0.010970	2018-12-18 00:41:02
82642	DAI/ETH:CXBITF	0.010950	2018-12-18 00:42:02
82856	DAI/ETH:CXBITF	0.010937	2018-12-18 00:43:02
83284	DAI/ETH:CXBITF	0.010940	2018-12-18 00:45:02
83926	DAI/ETH:CXBITF	0.010960	2018-12-18 00:48:02
108106	DAI/ETH:CXBITF	0.010752	2018-12-18 02:41:02
121160	DAI/ETH:CXBITF	0.010400	2018-12-18 03:42:02
121374	DAI/ETH:CXBITF	0.010414	2018-12-18 03:43:02
123728	DAI/ETH:CXBITF	0.010462	2018-12-18 03:54:02
123942	DAI/ETH:CXBITF	0.010484	2018-12-18 03:55:02
125012	DAI/ETH:CXBITF	0.010410	2018-12-18 04:00:02
151548	DAI/ETH:CXBITF	0.010717	2018-12-18 06:04:02
39	DAI/ETH:CXETHF	0.011657	2018-12-17 18:16:02
25291	DAI/ETH:CXETHF	0.011477	2018-12-17 20:14:02
28287	DAI/ETH:CXETHF	0.011182	2018-12-17 20:28:02
28929	DAI/ETH:CXETHF	0.011168	2018-12-17 20:31:02
29357	DAI/ETH:CXETHF	0.011126	2018-12-17 20:33:02
30213	DAI/ETH:CXETHF	0.011159	2018-12-17 20:37:02
30641	DAI/ETH:CXETHF	0.011384	2018-12-17 20:39:02
30855	DAI/ETH:CXETHF	0.011380	2018-12-17 20:40:02
31069	DAI/ETH:CXETHF	0.011344	2018-12-17 20:41:02
31283	DAI/ETH:CXETHF	0.011349	2018-12-17 20:42:02
31497	DAI/ETH:CXETHF	0.011320	2018-12-17 20:43:02
35777	DAI/ETH:CXETHF	0.011111	2018-12-17 21:03:02
70873	DAI/ETH:CXETHF	0.011518	2018-12-17 23:47:02
82215	DAI/ETH:CXETHF	0.010967	2018-12-18 00:40:02
82429	DAI/ETH:CXETHF	0.010970	2018-12-18 00:41:02
82643	DAI/ETH:CXETHF	0.010950	2018-12-18 00:42:02
82857	DAI/ETH:CXETHF	0.010937	2018-12-18 00:43:02
83285	DAI/ETH:CXETHF	0.010940	2018-12-18 00:45:02
83927	DAI/ETH:CXETHF	0.010960	2018-12-18 00:48:02
108107	DAI/ETH:CXETHF	0.010752	2018-12-18 02:41:02
121161	DAI/ETH:CXETHF	0.010400	2018-12-18 03:42:02
121375	DAI/ETH:CXETHF	0.010414	2018-12-18 03:43:02
123729	DAI/ETH:CXETHF	0.010462	2018-12-18 03:54:02
123943	DAI/ETH:CXETHF	0.010484	2018-12-18 03:55:02
125013	DAI/ETH:CXETHF	0.010410	2018-12-18 04:00:02
151549	DAI/ETH:CXETHF	0.010717	2018-12-18 06:04:02
41	DAT/ETH:CXBITF	0.000190	2018-12-17 18:16:02
3251	DAT/ETH:CXBITF	0.000194	2018-12-17 18:31:02
13309	DAT/ETH:CXBITF	0.000199	2018-12-17 19:18:02
25079	DAT/ETH:CXBITF	0.000195	2018-12-17 20:13:02
43269	DAT/ETH:CXBITF	0.000191	2018-12-17 21:38:02
80505	DAT/ETH:CXBITF	0.000186	2018-12-18 00:32:02
81361	DAT/ETH:CXBITF	0.000185	2018-12-18 00:36:02
110249	DAT/ETH:CXBITF	0.000179	2018-12-18 02:51:02
136571	DAT/ETH:CXBITF	0.000182	2018-12-18 04:54:02
136785	DAT/ETH:CXBITF	0.000183	2018-12-18 04:55:02
149839	DAT/ETH:CXBITF	0.000177	2018-12-18 05:56:02
42	DAT/ETH:CXETHF	0.000190	2018-12-17 18:16:02
3252	DAT/ETH:CXETHF	0.000194	2018-12-17 18:31:02
13310	DAT/ETH:CXETHF	0.000199	2018-12-17 19:18:02
25080	DAT/ETH:CXETHF	0.000195	2018-12-17 20:13:02
43270	DAT/ETH:CXETHF	0.000191	2018-12-17 21:38:02
80506	DAT/ETH:CXETHF	0.000186	2018-12-18 00:32:02
81362	DAT/ETH:CXETHF	0.000185	2018-12-18 00:36:02
110250	DAT/ETH:CXETHF	0.000179	2018-12-18 02:51:02
136572	DAT/ETH:CXETHF	0.000182	2018-12-18 04:54:02
136786	DAT/ETH:CXETHF	0.000183	2018-12-18 04:55:02
149626	DAT/ETH:CXETHF	0.000177	2018-12-18 05:55:02
43	DGX/ETH:CXBITF	0.456090	2018-12-17 18:16:02
257	DGX/ETH:CXBITF	0.456470	2018-12-17 18:17:02
471	DGX/ETH:CXBITF	0.456480	2018-12-17 18:18:02
899	DGX/ETH:CXBITF	0.456020	2018-12-17 18:20:02
1113	DGX/ETH:CXBITF	0.455590	2018-12-17 18:21:02
11171	DGX/ETH:CXBITF	0.455560	2018-12-17 19:08:02
11385	DGX/ETH:CXBITF	0.455730	2018-12-17 19:09:02
11599	DGX/ETH:CXBITF	0.455640	2018-12-17 19:10:02
11813	DGX/ETH:CXBITF	0.455680	2018-12-17 19:11:02
12241	DGX/ETH:CXBITF	0.455570	2018-12-17 19:13:02
12455	DGX/ETH:CXBITF	0.455810	2018-12-17 19:14:02
25081	DGX/ETH:CXBITF	0.444520	2018-12-17 20:13:02
25509	DGX/ETH:CXBITF	0.437850	2018-12-17 20:15:02
32999	DGX/ETH:CXBITF	0.431280	2018-12-17 20:50:02
65313	DGX/ETH:CXBITF	0.432500	2018-12-17 23:21:02
79437	DGX/ETH:CXBITF	0.430400	2018-12-18 00:27:02
101692	DGX/ETH:CXBITF	0.424760	2018-12-18 02:11:02
101906	DGX/ETH:CXBITF	0.423940	2018-12-18 02:12:02
108967	DGX/ETH:CXBITF	0.417580	2018-12-18 02:45:02
109823	DGX/ETH:CXBITF	0.416020	2018-12-18 02:49:02
112391	DGX/ETH:CXBITF	0.405610	2018-12-18 03:01:02
115601	DGX/ETH:CXBITF	0.403930	2018-12-18 03:16:02
139569	DGX/ETH:CXBITF	0.406440	2018-12-18 05:08:02
140853	DGX/ETH:CXBITF	0.410980	2018-12-18 05:14:02
194567	DGX/ETH:CXBITF	0.412540	2018-12-18 09:25:02
44	DGX/ETH:CXETHF	0.456090	2018-12-17 18:16:02
258	DGX/ETH:CXETHF	0.456470	2018-12-17 18:17:02
472	DGX/ETH:CXETHF	0.456480	2018-12-17 18:18:02
900	DGX/ETH:CXETHF	0.456020	2018-12-17 18:20:02
1114	DGX/ETH:CXETHF	0.455590	2018-12-17 18:21:02
11172	DGX/ETH:CXETHF	0.455560	2018-12-17 19:08:02
11386	DGX/ETH:CXETHF	0.455730	2018-12-17 19:09:02
11600	DGX/ETH:CXETHF	0.455640	2018-12-17 19:10:02
11814	DGX/ETH:CXETHF	0.455680	2018-12-17 19:11:02
12242	DGX/ETH:CXETHF	0.455570	2018-12-17 19:13:02
12456	DGX/ETH:CXETHF	0.455810	2018-12-17 19:14:02
25082	DGX/ETH:CXETHF	0.444520	2018-12-17 20:13:02
25510	DGX/ETH:CXETHF	0.437850	2018-12-17 20:15:02
33000	DGX/ETH:CXETHF	0.431280	2018-12-17 20:50:02
65314	DGX/ETH:CXETHF	0.432500	2018-12-17 23:21:02
79438	DGX/ETH:CXETHF	0.430400	2018-12-18 00:27:02
101693	DGX/ETH:CXETHF	0.424760	2018-12-18 02:11:02
101907	DGX/ETH:CXETHF	0.423940	2018-12-18 02:12:02
108968	DGX/ETH:CXETHF	0.417580	2018-12-18 02:45:02
109824	DGX/ETH:CXETHF	0.416020	2018-12-18 02:49:02
112392	DGX/ETH:CXETHF	0.405610	2018-12-18 03:01:02
115602	DGX/ETH:CXETHF	0.403930	2018-12-18 03:16:02
139570	DGX/ETH:CXETHF	0.406440	2018-12-18 05:08:02
140854	DGX/ETH:CXETHF	0.410980	2018-12-18 05:14:02
194568	DGX/ETH:CXETHF	0.412540	2018-12-18 09:25:02
46	DRN/ETH:CXBITF	0.001028	2018-12-17 18:16:02
47	DRN/ETH:CXETHF	0.001028	2018-12-17 18:16:02
48	DTH/ETH:CXBITF	0.000101	2018-12-17 18:16:02
17810	DTH/ETH:CXBITF	0.000081	2018-12-17 19:39:02
139360	DTH/ETH:CXBITF	0.000094	2018-12-18 05:07:02
139788	DTH/ETH:CXBITF	0.000095	2018-12-18 05:09:02
140216	DTH/ETH:CXBITF	0.000100	2018-12-18 05:11:02
49	DTH/ETH:CXETHF	0.000101	2018-12-17 18:16:02
17811	DTH/ETH:CXETHF	0.000081	2018-12-17 19:39:02
139361	DTH/ETH:CXETHF	0.000094	2018-12-18 05:07:02
139789	DTH/ETH:CXETHF	0.000095	2018-12-18 05:09:02
140217	DTH/ETH:CXETHF	0.000100	2018-12-18 05:11:02
50	EDO/ETH:CXBITF	0.007952	2018-12-17 18:16:02
25302	EDO/ETH:CXBITF	0.007594	2018-12-17 20:14:02
28940	EDO/ETH:CXBITF	0.007507	2018-12-17 20:31:02
53978	EDO/ETH:CXBITF	0.007680	2018-12-17 22:28:02
51	EDO/ETH:CXETHF	0.007952	2018-12-17 18:16:02
25303	EDO/ETH:CXETHF	0.007594	2018-12-17 20:14:02
28941	EDO/ETH:CXETHF	0.007507	2018-12-17 20:31:02
53979	EDO/ETH:CXETHF	0.007680	2018-12-17 22:28:02
52	ELF/ETH:CXBITF	0.001199	2018-12-17 18:16:02
26160	ELF/ETH:CXBITF	0.001166	2018-12-17 20:18:02
26374	ELF/ETH:CXBITF	0.001179	2018-12-17 20:19:02
134870	ELF/ETH:CXBITF	0.001141	2018-12-18 04:46:02
53	ELF/ETH:CXETHF	0.001199	2018-12-17 18:16:02
26161	ELF/ETH:CXETHF	0.001166	2018-12-17 20:18:02
26375	ELF/ETH:CXETHF	0.001179	2018-12-17 20:19:02
134871	ELF/ETH:CXETHF	0.001141	2018-12-18 04:46:02
54	ENJ/ETH:CXBITF	0.000347	2018-12-17 18:16:02
55	ENJ/ETH:CXETHF	0.000347	2018-12-17 18:16:02
56	EOS/ETH	0.022718	2018-12-17 18:16:02
698	EOS/ETH	0.022771	2018-12-17 18:19:02
21456	EOS/ETH	0.022898	2018-12-17 19:56:02
24024	EOS/ETH	0.022987	2018-12-17 20:08:02
24238	EOS/ETH	0.023084	2018-12-17 20:09:02
24666	EOS/ETH	0.023250	2018-12-17 20:11:02
24880	EOS/ETH	0.023803	2018-12-17 20:12:02
26164	EOS/ETH	0.023054	2018-12-17 20:18:02
31728	EOS/ETH	0.023325	2018-12-17 20:44:02
33654	EOS/ETH	0.023695	2018-12-17 20:53:02
36864	EOS/ETH	0.023807	2018-12-17 21:08:02
38148	EOS/ETH	0.023500	2018-12-17 21:14:02
42642	EOS/ETH	0.023828	2018-12-17 21:35:02
48634	EOS/ETH	0.023762	2018-12-17 22:03:02
50346	EOS/ETH	0.023821	2018-12-17 22:11:02
54198	EOS/ETH	0.023830	2018-12-17 22:29:02
54412	EOS/ETH	0.023870	2018-12-17 22:30:02
72174	EOS/ETH	0.023900	2018-12-17 23:53:02
72388	EOS/ETH	0.024242	2018-12-17 23:54:02
72602	EOS/ETH	0.024843	2018-12-17 23:55:02
72816	EOS/ETH	0.024900	2018-12-17 23:56:02
73244	EOS/ETH	0.024918	2018-12-17 23:58:02
73672	EOS/ETH	0.024784	2018-12-18 00:00:02
74100	EOS/ETH	0.024973	2018-12-18 00:02:02
74314	EOS/ETH	0.025585	2018-12-18 00:03:02
74742	EOS/ETH	0.025363	2018-12-18 00:05:02
76882	EOS/ETH	0.025300	2018-12-18 00:15:02
77738	EOS/ETH	0.025415	2018-12-18 00:19:02
78808	EOS/ETH	0.025192	2018-12-18 00:24:02
79236	EOS/ETH	0.025553	2018-12-18 00:26:02
79450	EOS/ETH	0.025816	2018-12-18 00:27:02
79664	EOS/ETH	0.026172	2018-12-18 00:28:02
80092	EOS/ETH	0.026005	2018-12-18 00:30:02
80306	EOS/ETH	0.026149	2018-12-18 00:31:02
81376	EOS/ETH	0.025794	2018-12-18 00:36:02
83730	EOS/ETH	0.025699	2018-12-18 00:47:02
84158	EOS/ETH	0.025610	2018-12-18 00:49:02
85870	EOS/ETH	0.025488	2018-12-18 00:57:02
86298	EOS/ETH	0.025800	2018-12-18 00:59:02
86940	EOS/ETH	0.025999	2018-12-18 01:02:02
87154	EOS/ETH	0.025976	2018-12-18 01:03:02
87582	EOS/ETH	0.025850	2018-12-18 01:05:02
89936	EOS/ETH	0.025557	2018-12-18 01:16:02
90150	EOS/ETH	0.025571	2018-12-18 01:17:02
91434	EOS/ETH	0.025627	2018-12-18 01:23:02
92504	EOS/ETH	0.025338	2018-12-18 01:28:02
96142	EOS/ETH	0.025500	2018-12-18 01:45:02
98496	EOS/ETH	0.025525	2018-12-18 01:56:02
99351	EOS/ETH	0.025572	2018-12-18 02:00:02
104487	EOS/ETH	0.025101	2018-12-18 02:24:02
104701	EOS/ETH	0.025041	2018-12-18 02:25:02
105129	EOS/ETH	0.025000	2018-12-18 02:27:02
109622	EOS/ETH	0.025135	2018-12-18 02:48:02
110050	EOS/ETH	0.024889	2018-12-18 02:50:02
110264	EOS/ETH	0.024825	2018-12-18 02:51:02
111548	EOS/ETH	0.024489	2018-12-18 02:57:02
112404	EOS/ETH	0.024738	2018-12-18 03:01:02
113260	EOS/ETH	0.024337	2018-12-18 03:05:02
114972	EOS/ETH	0.024700	2018-12-18 03:13:02
115400	EOS/ETH	0.024807	2018-12-18 03:15:02
115614	EOS/ETH	0.024805	2018-12-18 03:16:02
